date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,recorddate
20140513T000000,13.4224679699,5,3.0,8.13446757028,9.16951837746,1.0,0,0,4.0,7.53369370985,7.33953769541,1968,,2830 177th Ave NE,Redmond,WA 98052,USA,
20140513T000000,13.337474757,3,1.0,7.4442486495,8.3064721601,1.5,0,0,3.0,7.4442486495,0.0,1909,,6101-6149 Corliss Ave N,Seattle,WA 98103,USA,
20140513T000000,13.9153558929,4,1.5,7.91571319938,8.2940496401,2.0,0,0,5.0,7.5652752819,6.69703424767,1905,,1707-1713 3rd Ave N,Seattle,WA 98109,USA,
20140513T000000,13.0170028617,3,2.75,7.1308988303,6.79346613258,2.0,0,0,3.0,6.94697599214,5.34710753072,2010,,2301 California Ave SW,Seattle,WA 98116,USA,
20140513T000000,13.0170028617,3,2.25,7.80384330354,10.649701454,1.0,0,0,4.0,7.80384330354,0.0,1978,2000.0,17081-17183 SE Wax Rd,Covington,WA 98042,USA,
20140513T000000,13.1806322855,3,1.75,7.43248380792,9.01066917685,1.0,0,0,4.0,7.43248380792,0.0,1958,,2711 126th Ave SE,Bellevue,WA 98005,USA,
20140513T000000,13.3613802779,4,1.75,7.57558465156,9.49702194409,1.0,0,0,4.0,7.22256601882,6.36302810354,1969,,15018 NE 10th Pl,Bellevue,WA 98007,USA,
20140513T000000,13.2707833825,5,2.0,7.73630709655,8.87136500514,1.0,0,0,3.0,7.08170858611,7.00306545879,1964,,16541 NE 27th Pl,Bellevue,WA 98008,USA,
20140513T000000,14.2537654889,5,3.25,8.12266802335,9.7675532753,1.0,0,2,5.0,7.60090245954,7.22256601882,1982,,8126-8196 Forest Ave SE,Mercer Island,WA 98040,USA,
20140513T000000,12.5602444593,3,1.0,6.99393297522,9.0641578618,1.0,0,0,4.0,6.99393297522,0.0,1973,,16014 16th Ave SW,Burien,WA 98166,USA,
20140513T000000,12.834681305,3,1.0,7.08170858611,9.15757230644,1.0,0,0,4.0,7.08170858611,0.0,1953,,217 SW 191st St,Normandy Park,WA 98166,USA,
20140513T000000,14.1519827946,5,4.25,8.16905314993,8.97765140782,2.0,0,0,3.0,8.16905314993,0.0,2001,,2278 72nd Ave SE,Mercer Island,WA 98040,USA,
20140513T000000,13.2356920627,3,1.0,7.27239839257,8.51719319142,2.0,0,0,3.0,7.27239839257,0.0,1910,,6206 Phinney Ave N,Seattle,WA 98103,USA,
20140513T000000,12.9116423461,4,1.75,7.68708015578,9.5125908086,1.0,0,0,3.0,6.99393297522,6.99393297522,1956,,16722 32nd Pl NE,Lake Forest Park,WA 98155,USA,
20140513T000000,12.9312028719,4,1.0,7.25134498337,8.69951474821,1.0,0,0,3.0,6.69703424767,6.39692965522,1925,,4118 32nd Ave SW,Seattle,WA 98126,USA,
20140513T000000,12.5693259048,3,2.5,7.57558465156,9.0180896841,2.0,0,0,3.0,7.57558465156,0.0,1990,,4222 S 288th Pl,Auburn,WA 98001,USA,
20140513T000000,14.3343043514,5,3.25,8.48879371689,10.0742003207,2.0,0,2,4.0,8.2480057016,6.94697599214,1989,,9250 SE 36th Pl,Mercer Island,WA 98040,USA,
20140513T000000,12.3238556812,3,1.0,7.41457288135,8.88322423028,1.0,0,0,3.0,7.00306545879,6.32793678373,1963,,29140 42nd Ave S,Auburn,WA 98001,USA,
20140513T000000,12.6729463818,3,1.0,7.23705902612,9.45899571246,1.0,0,0,4.0,7.23705902612,0.0,1968,,15846 196th Pl NE,Woodinville,WA 98077,USA,
20140513T000000,12.6838584152,3,2.0,7.20785987143,9.56099724359,1.0,0,0,3.0,7.20785987143,0.0,1989,,14405 274th Ct NE,Duvall,WA 98019,USA,
20140513T000000,13.2533916398,3,2.0,7.33302301439,8.59433940059,1.0,0,0,4.0,7.33302301439,0.0,1937,,7741 22nd Ave NE,Seattle,WA 98115,USA,
20140513T000000,13.0497926846,3,1.5,7.14677217945,8.53934599606,1.0,0,0,3.0,7.14677217945,0.0,1950,,3616 NE 65th St,Seattle,WA 98115,USA,
20140513T000000,12.9831013101,4,2.25,7.66856110802,8.75699718362,2.0,0,0,3.0,7.66856110802,0.0,2002,,7125 Silent Creek Ave SE,Snoqualmie,WA 98065,USA,
20140513T000000,13.1263553987,4,2.5,7.62070508684,8.63337494571,2.0,0,0,3.0,7.62070508684,0.0,2012,,7617 NE 201st Pl,Kenmore,WA 98028,USA,
20140513T000000,13.1711535416,3,3.5,7.96415571884,8.53424694598,2.0,0,0,3.0,7.76641689802,6.24610676548,2007,,12467 NE 171st Pl,Woodinville,WA 98072,USA,
20140513T000000,13.1711535416,3,2.5,7.36518012602,7.0570369817,2.0,0,0,3.0,6.91770560984,6.34563636083,2008,,213 26th Ave E,Seattle,WA 98112,USA,
20140513T000000,13.399995114,4,3.5,8.1315307106,8.55564437779,2.0,0,0,3.0,8.1315307106,0.0,2012,,9314 Ash Ave SE,Snoqualmie,WA 98065,USA,
20140513T000000,13.6762484906,4,2.5,8.16621626859,8.82069939921,2.5,0,0,3.0,7.88231491898,6.76849321165,2006,,7921 45th Ave SW,Seattle,WA 98136,USA,
20140513T000000,13.3847276419,4,2.5,7.70074779451,8.48899945705,2.0,0,0,3.0,7.70074779451,0.0,2013,,615 NW 92nd St,Seattle,WA 98117,USA,
20140513T000000,13.1323137083,4,2.5,7.93379687482,8.63087895582,2.0,0,0,3.0,7.93379687482,0.0,2009,,5138 NE 8th St,Renton,WA 98059,USA,
20140513T000000,12.7068479334,3,2.5,7.27931883541,8.51879191278,1.0,0,0,3.0,6.73340189184,6.41345895717,2007,,6544 18th Ave SW,Seattle,WA 98106,USA,
20140514T000000,12.8609986133,4,1.75,7.39018142823,8.51318517002,1.0,0,0,4.0,6.75693238925,6.63331843328,1947,,10037 Interlake Ave N,Seattle,WA 98133,USA,
20140514T000000,12.6313403809,3,1.5,7.10660613773,6.99025650049,3.0,0,0,3.0,7.10660613773,0.0,2007,,353 N 105th St,Seattle,WA 98133,USA,
20140514T000000,13.2103742547,3,1.75,7.60090245954,8.51719319142,1.0,0,0,4.0,7.01211529431,6.79122146273,1921,,7730 33rd Ave NW,Seattle,WA 98117,USA,
20140514T000000,13.7375490165,4,2.5,7.69165682281,8.90245559221,2.5,0,0,5.0,7.69165682281,0.0,1958,,3446 77th Ave SE,Mercer Island,WA 98040,USA,
20140514T000000,13.2030212804,4,1.75,7.54960916515,9.01796847933,1.0,0,0,4.0,6.85646198459,6.85646198459,1955,,3810 145th Ave SE,Bellevue,WA 98006,USA,
20140514T000000,13.5923670067,3,1.0,7.43838353004,8.38935981991,1.5,0,0,4.0,7.43838353004,0.0,1906,,1109 32nd Ave,Seattle,WA 98122,USA,
20140514T000000,13.337474757,5,2.5,7.83991936001,8.25114213909,2.0,0,0,5.0,7.47306908803,6.65929391968,1929,,7558 32nd Ave NW,Seattle,WA 98117,USA,
20140514T000000,12.0725412529,2,1.0,7.06475902779,9.09661160665,1.0,0,2,3.0,7.06475902779,0.0,1911,,921 S 223rd St,Des Moines,WA 98198,USA,
20140514T000000,13.5144054652,5,5.0,8.66112036022,10.3632830052,1.0,0,2,3.0,8.40960798074,7.15773548425,1984,,28511 10th Ave S,Federal Way,WA 98003,USA,
20140514T000000,12.751299696,3,2.25,7.65917136767,9.61600546009,2.0,0,0,3.0,7.65917136767,0.0,1984,,14319 165th Pl SE,Renton,WA 98059,USA,
20140514T000000,13.1421660047,3,1.75,7.68248244653,10.1833894377,1.0,0,0,3.0,7.27931883541,6.57925121201,1986,,721 222nd Pl NE,Sammamish,WA 98074,USA,
20140514T000000,13.1806322855,4,2.75,7.80384330354,9.61593880453,1.0,0,0,5.0,7.80384330354,0.0,1974,,404 SW 197th St,Normandy Park,WA 98166,USA,
20140514T000000,11.9511803959,2,1.0,6.55108033504,8.55641390457,1.0,0,0,5.0,6.55108033504,0.0,1952,,475-547 Monroe Ave NE,Renton,WA 98056,USA,
20140514T000000,12.4912515878,3,2.5,7.48436864329,8.88377886146,1.0,0,0,4.0,7.2442275156,5.94017125272,1986,,26205 119th Dr SE,Kent,WA 98030,USA,
20140514T000000,12.4576092713,3,2.0,7.52294091807,9.01796847933,1.0,0,0,4.0,7.04751722136,6.55108033504,1952,,200 Pike St SE,Auburn,WA 98002,USA,
20140514T000000,12.487485105,3,2.0,7.35883089834,8.64927353177,1.0,0,0,3.0,7.35883089834,0.0,1998,,11549 SE 319th Pl,Auburn,WA 98092,USA,
20140514T000000,12.8272403563,3,1.0,7.16239749736,8.61250337122,1.0,0,0,3.0,6.88755257166,5.73657229748,1951,,4607 SW Cloverdale St,Seattle,WA 98136,USA,
20140514T000000,12.7293207893,5,2.0,7.43838353004,8.89754559871,1.0,0,0,3.0,6.90775527898,6.55108033504,1956,,6000-6048 22nd Ave S,Seattle,WA 98108,USA,
20140514T000000,13.2750844644,2,1.5,7.05531284334,8.4763711969,1.0,0,0,3.0,7.05531284334,0.0,1948,,4254 33rd Ave W,Seattle,WA 98199,USA,
20140514T000000,13.1005266828,3,2.75,7.52294091807,9.16951837746,1.5,0,0,5.0,7.52294091807,0.0,1965,,8622 NE 139th St,Kirkland,WA 98034,USA,
20140514T000000,12.9118892292,2,1.0,6.73340189184,8.16678428906,1.0,0,0,3.0,6.73340189184,0.0,1947,,2901 W Elmore St,Seattle,WA 98199,USA,
20140514T000000,12.8292720345,3,2.5,7.43248380792,7.38894609762,2.0,0,0,3.0,7.04751722136,6.29156913956,2014,,2500 Mulberry Walk NE,Issaquah,WA 98029,USA,
20140514T000000,12.6443275765,3,1.0,6.95654544315,9.19786285047,1.0,0,0,3.0,6.95654544315,0.0,1953,,18527 Kenlake Pl NE,Kenmore,WA 98028,USA,
20140514T000000,13.1956138391,3,1.75,7.2442275156,8.24931374626,1.5,0,0,4.0,7.00306545879,5.70378247466,1904,,6917 28th Ave NW,Seattle,WA 98117,USA,
20140514T000000,14.1519827946,3,2.5,7.84384863815,8.881836305,2.0,0,2,3.0,7.84384863815,0.0,1981,2013.0,316 Lake Washington Blvd S,Seattle,WA 98144,USA,
20140514T000000,12.6666570529,3,2.5,7.5175208506,8.51939077496,2.0,0,0,3.0,7.5175208506,0.0,2012,,21560 SE 275th Ct,Maple Valley,WA 98038,USA,
20140514T000000,13.4624006802,3,1.5,7.76641689802,8.81729778387,2.0,0,0,5.0,7.5652752819,6.06378520869,1926,,2145 N 88th St,Seattle,WA 98103,USA,
20140514T000000,13.2445810101,4,2.5,7.71423114485,9.59335535125,2.0,0,0,4.0,7.71423114485,0.0,1989,,13547 SE 83rd St,Newcastle,WA 98059,USA,
20140514T000000,13.4911645011,4,2.5,7.90100705199,8.29504914044,2.0,0,0,3.0,7.90100705199,0.0,2004,,2363 30th Ave NE,Issaquah,WA 98029,USA,
20140514T000000,13.5501768892,3,2.5,8.0163178985,10.3091859668,1.5,0,0,4.0,8.0163178985,0.0,1992,,15905 Saybrook Dr NE,Woodinville,WA 98077,USA,
20140514T000000,13.4327849368,3,1.75,7.51207124584,8.54090971803,1.5,0,2,5.0,7.51207124584,0.0,1903,,322 16th Ave,Seattle,WA 98122,USA,
20140514T000000,12.6915804613,3,2.5,7.70526247487,8.70764824811,2.0,0,0,4.0,7.70526247487,0.0,1990,,11909 SE 228th Pl,Kent,WA 98031,USA,
20140514T000000,13.2048645989,3,2.5,7.64491934496,8.94115288216,1.0,0,0,3.0,7.21523997873,6.59304453414,1962,2014.0,14836 Densmore Ave N,Shoreline,WA 98133,USA,
20140514T000000,13.1711535416,3,1.75,7.37775890823,8.71931737551,1.5,0,0,3.0,7.37775890823,0.0,1924,,7557 35th Ave NE,Seattle,WA 98115,USA,
20140514T000000,12.8049091466,4,1.75,7.60589000105,9.0624202419,1.0,0,0,4.0,7.20042489294,6.50727771239,1957,,16501-16515 Carlyle Hall Rd N,Shoreline,WA 98133,USA,
20140514T000000,12.8853110459,2,1.0,6.72142570079,8.2940496401,1.0,0,0,3.0,6.72142570079,0.0,1955,,8715 17th Ave NW,Seattle,WA 98117,USA,
20140514T000000,12.6634974926,4,2.5,7.60589000105,8.88544091171,2.0,0,0,3.0,7.60589000105,0.0,1995,,1522 55th Ct SE,Auburn,WA 98092,USA,
20140514T000000,12.6280670556,4,1.5,7.37148929521,11.7871498881,1.0,0,3,4.0,7.37148929521,0.0,1966,,23819 SE 384th St,Enumclaw,WA 98022,USA,
20140514T000000,12.736553827,3,1.0,6.95654544315,8.59452453435,1.5,0,0,4.0,6.95654544315,0.0,1906,,1807 17th Ave S,Seattle,WA 98144,USA,
20140514T000000,13.0939639029,4,2.5,7.67322312112,10.5827639774,1.0,0,0,3.0,7.2584121506,6.59304453414,1978,,5242 336th Ave SE,Fall City,WA 98024,USA,
20140514T000000,11.9829290942,3,1.0,6.75693238925,9.3842936791,1.0,0,0,4.0,6.75693238925,0.0,1963,,27204 116th Pl SE,Kent,WA 98030,USA,
20140514T000000,13.7429398651,3,2.5,8.03915739047,9.93076219467,1.0,0,0,3.0,8.03915739047,0.0,1954,,1456 NW 185th St,Shoreline,WA 98177,USA,
20140514T000000,11.8422292121,3,1.0,7.00306545879,9.76042516969,1.0,0,0,3.0,7.00306545879,0.0,1978,,33610 51st Ave S,Auburn,WA 98001,USA,
20140514T000000,13.2392571289,3,1.5,7.51207124584,8.98719682066,1.0,0,0,4.0,7.51207124584,0.0,1957,,920 163rd Ave SE,Bellevue,WA 98008,USA,
20140514T000000,12.6081988524,2,1.75,7.1308988303,10.445666484,1.0,0,0,4.0,7.1308988303,0.0,1950,,1400 S 359th St,Federal Way,WA 98003,USA,
20140514T000000,13.1441248692,3,2.5,7.50659178007,8.49351506406,2.0,0,0,3.0,7.50659178007,0.0,2005,,14800-14822 88th Ave NE,Kenmore,WA 98028,USA,
20140514T000000,13.1203613747,3,2.0,7.64491934496,10.6616965548,1.5,0,0,3.0,7.64491934496,0.0,1959,1998.0,30004 SE Lake Retreat S Dr,Ravensdale,WA 98051,USA,
20140514T000000,12.7826860098,3,3.5,7.64969262371,9.42416059583,2.0,0,0,3.0,7.64969262371,0.0,1980,,14937 57th Ave S,Tukwila,WA 98168,USA,
20140514T000000,13.0604879737,4,2.5,7.74500280352,9.54845411773,2.0,0,0,3.0,7.74500280352,0.0,1991,,14923 280th Pl NE,Duvall,WA 98019,USA,
20140514T000000,13.4800378217,4,2.25,7.63046126178,8.63923381733,1.0,0,0,5.0,7.21523997873,6.55108033504,1941,,3305 39th Ave W,Seattle,WA 98199,USA,
20140514T000000,13.9288392433,4,2.25,8.40514368761,11.0082972641,2.0,0,0,3.0,8.40514368761,0.0,1988,,14235 160th Ave NE,Woodinville,WA 98072,USA,
20140514T000000,13.0346244631,3,1.0,7.41457288135,8.92265829952,1.0,0,0,4.0,6.96602418711,6.39692965522,1940,,2000 NE 113th St,Seattle,WA 98125,USA,
20140514T000000,13.7809191132,5,4.5,8.24538446812,8.98956900481,2.0,0,0,3.0,8.24538446812,0.0,2008,,2033 211th Pl SE,Sammamish,WA 98075,USA,
20140514T000000,12.6296886908,3,1.75,7.65444322647,9.23014299927,2.0,0,0,4.0,7.65444322647,0.0,1966,,14244 140th Ave SE,Renton,WA 98059,USA,
20140514T000000,13.2048645989,2,2.0,7.77064523413,12.2913324895,1.5,0,0,3.0,7.37775890823,6.64639051485,1992,,11400-11598 SE 114th Pl,Issaquah,WA 98027,USA,
20140514T000000,12.7367008966,3,2.25,7.58578882173,8.22040309993,2.0,0,0,3.0,7.58578882173,0.0,1997,,504 Shelton Ct NE,Renton,WA 98056,USA,
20140514T000000,13.3583836665,4,2.5,7.81197342962,10.4134628148,2.0,0,0,3.0,7.81197342962,0.0,1993,,26021 NE 25th St,Redmond,WA 98053,USA,
20140514T000000,12.6443275765,3,1.0,7.29979736676,8.96571778898,1.0,0,0,3.0,7.29979736676,0.0,1952,,1909 N 195th St,Shoreline,WA 98133,USA,
20140514T000000,12.7655455661,5,3.0,7.72179177682,9.22197245621,1.0,0,0,3.0,7.2174434317,6.79570577517,2005,,3755 S 168th St,SeaTac,WA 98188,USA,
20140514T000000,12.4979957122,2,1.0,6.55108033504,8.69951474821,1.0,0,0,4.0,6.55108033504,0.0,1949,,16824 11th Pl NE,Shoreline,WA 98155,USA,
20140514T000000,12.3630763943,4,2.0,7.3963352938,9.1060903506,1.0,0,0,4.0,6.95654544315,6.36302810354,1975,,10872 SE 318th Pl,Auburn,WA 98092,USA,
20140514T000000,13.5144054652,4,2.5,8.14031554016,9.22591840194,2.0,0,0,3.0,8.14031554016,0.0,2000,,13622 NE 136th Pl,Kirkland,WA 98034,USA,
20140514T000000,13.3171074542,5,1.75,7.70526247487,8.69951474821,1.5,0,0,3.0,7.2584121506,6.68461172767,1923,,3047 21st Ave W,Seattle,WA 98199,USA,
20140514T000000,12.3149270504,3,1.75,7.20042489294,8.91905180393,1.0,0,0,4.0,7.20042489294,0.0,1973,,16 R Pl NE,Auburn,WA 98002,USA,
20140514T000000,12.8992198261,2,1.0,6.88755257166,7.6638772587,1.0,0,0,4.0,6.75693238925,4.78749174278,1918,,6520-6588 8th Ave NW,Seattle,WA 98117,USA,
20140514T000000,13.5948638868,3,2.5,7.85554467792,9.48006211905,2.0,0,0,3.0,7.85554467792,0.0,1986,,6133 147th Pl NE,Redmond,WA 98052,USA,
20140514T000000,12.4411447677,4,2.5,7.70975686445,8.4209025311,2.0,0,0,3.0,7.70975686445,0.0,2006,,24217 181st Pl SE,Covington,WA 98042,USA,
20140514T000000,13.8718908914,4,2.0,7.73630709655,9.31802817739,1.0,0,0,4.0,7.73630709655,0.0,1955,,10441 SE 24th Pl,Bellevue,WA 98004,USA,
20140514T000000,12.6115377536,3,1.0,7.13886699995,9.02159824738,1.0,0,0,3.0,7.13886699995,0.0,1946,,2559 NE 98th St,Seattle,WA 98115,USA,
20140514T000000,13.3455069287,4,2.75,7.4265490724,9.32188174671,1.0,0,0,4.0,7.4265490724,0.0,1966,,15924 NE 53rd St,Redmond,WA 98052,USA,
20140514T000000,13.4687859449,4,3.25,8.07090608879,8.86517041965,2.0,0,0,3.0,8.07090608879,0.0,2004,,26054 SE 23rd Pl,Sammamish,WA 98075,USA,
20140514T000000,14.4467823348,4,2.75,8.08948247436,9.8803212745,1.0,0,0,4.0,7.68248244653,6.99393297522,1968,,1525 79th Pl NE,Medina,WA 98039,USA,
20140514T000000,13.7642172636,4,2.5,8.10772006191,8.94167630536,2.0,0,0,3.0,8.10772006191,0.0,1995,,5491 175th Pl SE,Bellevue,WA 98006,USA,
20140514T000000,12.9480099903,4,2.5,8.0196127944,10.0909210212,2.0,0,0,3.0,8.0196127944,0.0,1999,,4620 Kennedy Ave SE,Auburn,WA 98092,USA,
20140514T000000,13.118355356,4,2.75,7.72753511048,8.90585118121,1.0,0,0,4.0,7.16239749736,6.88755257166,1973,,12901 NE 136th St,Kirkland,WA 98034,USA,
20140514T000000,13.0170028617,3,2.5,7.97590836017,9.75103542934,2.0,0,0,3.0,7.97590836017,0.0,1989,,36023 3rd Ave S,Federal Way,WA 98003,USA,
20140514T000000,13.7694666195,5,2.25,7.82803803213,9.1989760419,2.0,0,0,3.0,7.82803803213,0.0,1972,,7590 86th Ave SE,Mercer Island,WA 98040,USA,
20140514T000000,12.2783933071,2,1.0,7.1228666586,8.881836305,1.0,0,0,3.0,7.1228666586,0.0,1967,,4036 S 119th St,Tukwila,WA 98168,USA,
20140514T000000,12.9876884741,3,2.75,7.85554467792,8.55641390457,2.0,0,0,3.0,7.85554467792,0.0,2008,,808 Hoquiam Ave NE,Renton,WA 98059,USA,
20140514T000000,13.5580343276,3,2.75,7.81197342962,8.18868912444,2.0,0,0,3.0,7.81197342962,0.0,2007,,1458-1462 29th Pl NE,Issaquah,WA 98029,USA,
20140514T000000,14.0164085003,4,3.5,8.49902922079,9.15313489821,1.5,0,0,3.0,8.04237800517,7.49554194388,2007,,4531 205th Pl NE,Sammamish,WA 98074,USA,
20140515T000000,12.4563721145,3,2.5,7.43248380792,8.52218073293,2.0,0,0,3.0,7.43248380792,0.0,2003,,833 SW 361st St,Federal Way,WA 98023,USA,
20140515T000000,13.292106152,4,2.5,7.71423114485,9.39532504619,1.0,0,0,3.0,7.71423114485,0.0,1983,,24231 NE 5th Pl,Sammamish,WA 98074,USA,
20140515T000000,12.4385722918,3,2.0,7.40853056689,8.90272766404,1.0,0,0,3.0,7.0561752841,6.1944053911,1979,,12902 SE 158th Pl,Renton,WA 98058,USA,
20140515T000000,12.8212582846,4,2.5,7.90470391387,8.67931204089,2.0,0,0,3.0,7.90470391387,0.0,1998,,12713 SE 302nd St,Auburn,WA 98092,USA,
20140515T000000,13.0514042885,3,1.5,7.13886699995,9.24474179869,1.0,0,0,3.0,7.13886699995,0.0,1959,,16231 NE 29th St,Bellevue,WA 98008,USA,
20140515T000000,12.1281111041,3,1.0,7.04751722136,8.99961934066,1.0,0,0,3.0,7.04751722136,0.0,1932,,12208 20th Ave S,Seattle,WA 98168,USA,
20140515T000000,13.2755993533,4,2.75,7.84384863815,8.94062918485,1.0,0,0,3.0,7.27239839257,7.01211529431,1986,,21023-21029 NE 42nd St,Sammamish,WA 98074,USA,
20140515T000000,12.4090134895,3,1.75,7.30653139894,8.84361509218,1.0,0,0,4.0,7.30653139894,0.0,1990,,12145 SE 260th Pl,Kent,WA 98030,USA,
20140515T000000,12.6181822964,4,1.75,7.6108527904,8.97017781549,1.0,0,0,4.0,6.91770560984,6.91770560984,1963,,1001 Whitman Ct NE,Renton,WA 98059,USA,
20140515T000000,13.0204524606,2,1.0,7.18538701558,8.41626727283,1.0,0,1,3.0,7.18538701558,0.0,1912,1971.0,4137 48th Ave SW,Seattle,WA 98116,USA,
20140515T000000,12.4292161968,3,1.0,7.11476944837,9.24474179869,1.0,0,0,4.0,7.11476944837,0.0,1957,,19415 107th Ave SE,Renton,WA 98055,USA,
20140515T000000,12.4490188241,4,2.5,7.63530388626,8.96187901268,2.0,0,0,3.0,7.63530388626,0.0,1989,,1422 S 282nd Pl,Federal Way,WA 98003,USA,
20140515T000000,13.6411571708,4,1.75,7.98275770201,9.35547913764,1.0,0,3,3.0,7.42057890541,7.13886699995,1947,,3539 NW 67th St,Seattle,WA 98117,USA,
20140515T000000,12.1547793511,3,1.0,6.99393297522,9.05017161982,1.0,0,0,3.0,6.99393297522,0.0,1967,,29611 21st Ave S,Federal Way,WA 98003,USA,
20140515T000000,12.7655455661,3,1.0,7.2442275156,8.86304982792,1.0,0,0,3.0,7.2442275156,0.0,1957,,11515 4th Ave NE,Seattle,WA 98125,USA,
20140515T000000,13.3261202149,4,2.0,7.34601020991,8.47949132423,1.5,0,0,3.0,7.34601020991,0.0,1909,,5212 Wallingford Ave N,Seattle,WA 98103,USA,
20140515T000000,12.6115377536,3,1.0,7.10660613773,9.47270463644,1.0,0,0,4.0,7.10660613773,0.0,1955,,18218 Evanston Ave N,Shoreline,WA 98133,USA,
20140515T000000,12.9715404877,3,2.0,7.31986492981,8.86304982792,1.0,0,2,3.0,7.11476944837,5.63478960317,1973,,10516 Victory Ln NE,Seattle,WA 98125,USA,
20140515T000000,13.0280526979,3,2.5,7.53369370985,8.9016389323,1.0,0,0,3.0,7.29301767977,5.99146454711,1980,,14013 101st Pl NE,Kirkland,WA 98034,USA,
20140515T000000,12.7218858108,3,2.25,7.67322312112,10.3246947676,2.0,0,0,3.0,7.67322312112,0.0,1991,,4446 S 160th St,Tukwila,WA 98188,USA,
20140515T000000,12.1934938633,3,1.0,6.88755257166,8.03592636989,1.5,0,0,3.0,6.88755257166,0.0,1903,,4531 S Lucile St,Seattle,WA 98118,USA,
20140515T000000,12.9299914848,3,1.5,7.30653139894,9.04487593225,1.0,0,0,4.0,7.30653139894,0.0,1963,,5419 156th Ave NE,Redmond,WA 98052,USA,
20140515T000000,12.8874002493,3,1.5,7.02108396429,8.85366542804,1.0,0,0,3.0,7.02108396429,0.0,1955,,1323 145th Ave SE,Bellevue,WA 98007,USA,
20140515T000000,12.7437349232,3,2.25,7.07326971746,9.17263850479,2.0,0,0,3.0,7.07326971746,0.0,1986,,8121 NE 147th Pl,Kenmore,WA 98028,USA,
20140515T000000,13.5270281653,4,2.5,8.08332860879,9.9184254249,2.0,0,0,3.0,8.08332860879,0.0,1985,,17013 NE 133rd St,Redmond,WA 98052,USA,
20140515T000000,12.6650785206,4,2.5,7.67322312112,8.82570677345,2.0,0,0,4.0,7.67322312112,0.0,1991,,11401 SE 219th Pl,Kent,WA 98031,USA,
20140515T000000,12.8739020181,3,2.5,7.71423114485,9.28730141311,2.0,0,0,3.0,7.71423114485,0.0,1996,,15839 84th Ave NE,Kenmore,WA 98028,USA,
20140515T000000,12.3238556812,3,2.0,7.2442275156,8.90707077618,1.0,0,0,3.0,7.04751722136,5.52146091786,1979,,3311 SE 17th St,Renton,WA 98058,USA,
20140515T000000,13.2176735572,3,2.25,7.59085212369,10.6185674431,1.0,0,0,4.0,7.59085212369,0.0,1980,,4216 232nd Ave NE,Redmond,WA 98053,USA,
20140515T000000,12.5425448822,3,1.0,7.19293422122,9.9311999911,1.5,0,0,3.0,7.19293422122,0.0,1959,,13219 424th Ave SE,North Bend,WA 98045,USA,
20140515T000000,14.0426461305,4,2.5,8.07090608879,8.92731411106,2.0,0,0,3.0,8.07090608879,0.0,2006,,5038 48th Ave NE,Seattle,WA 98105,USA,
20140515T000000,13.2621253198,2,1.0,7.30653139894,8.69951474821,1.0,0,0,3.0,6.99393297522,5.99146454711,1946,,1106 25th Ave E,Seattle,WA 98112,USA,
20140515T000000,13.952486013,4,3.5,8.34521792668,9.24067557177,2.0,0,0,3.0,8.34521792668,0.0,2006,,2234 167th Ave SE,Bellevue,WA 98008,USA,
20140515T000000,13.815510558,5,4.25,8.27384693278,9.69634037431,2.0,0,0,3.0,7.97246601597,6.92755790628,1990,,2548 111th Ave SE,Bellevue,WA 98004,USA,
20140515T000000,13.2793671262,5,1.75,7.60090245954,8.22951111896,2.0,0,0,4.0,7.60090245954,0.0,1921,,309 N 46th St,Seattle,WA 98103,USA,
20140515T000000,13.337474757,4,2.5,7.8935720735,9.12532699765,2.0,0,0,3.0,7.8935720735,0.0,1989,,26118 SE 39th Ct,Issaquah,WA 98029,USA,
20140515T000000,12.2293007716,4,2.0,7.42057890541,9.20903952624,1.0,0,0,3.0,7.42057890541,0.0,1967,,29031 40th Ave S,Auburn,WA 98001,USA,
20140515T000000,13.4516671245,4,3.0,8.05515773182,9.11932097359,2.0,0,0,3.0,8.05515773182,0.0,2001,,24038 SE 13th Pl,Sammamish,WA 98075,USA,
20140515T000000,12.9480099903,3,2.0,7.40245152082,9.20753644464,1.0,0,0,4.0,7.40245152082,0.0,1977,,25218 SE 31st Pl,Sammamish,WA 98075,USA,
20140515T000000,13.4443019385,4,3.25,7.91571319938,8.89096121278,2.0,0,0,3.0,7.63046126178,6.52209279817,2003,,392 Wilderness Peak Dr NW,Issaquah,WA 98027,USA,
20140515T000000,12.834681305,4,1.75,7.54433210805,8.98719682066,1.0,0,0,4.0,7.1308988303,6.46146817635,1960,,2145 N 178th St,Shoreline,WA 98133,USA,
20140515T000000,13.071070083,7,3.5,7.96206730875,10.2988686542,1.0,0,0,3.0,7.32646561384,7.20785987143,1961,,11738 1st Ave NE,Seattle,WA 98125,USA,
20140515T000000,12.2783933071,3,1.0,7.0561752841,9.24802143894,1.0,0,0,4.0,7.0561752841,0.0,1969,,26516 235th Ave SE,Maple Valley,WA 98038,USA,
20140515T000000,14.5574479027,4,1.75,8.17470288247,9.89671466825,2.0,0,0,3.0,8.17470288247,0.0,1962,2002.0,7822 NE 14th St,Medina,WA 98039,USA,
